manuscript-plate-fragment,identifier
4Q299-592-37,8cadad861f525f5967e1ff7569bb3854a6df263a9cee9f28d08a6395d71fc1f7
4Q299-592-38,4d29b1c2b17dcbace089f9c663012509569c71250c326ea6d13747db427083f
4Q299-594-1,468a41da40dded9d5b2795fb7e265595e2e8aed21f4e4beb830ea618ee7ca6f4
4Q299-594-2,ec4e2982be156a17b66c0a285ef042bf61c468441bf3e4d98e4e9c710e0e412d
4Q299-594-3,59a0d0e326b2e1984bc25775251572c68276f55d87b81810725cd102fb25fc1e
4Q299-594-4,97782412995fcf0f406dd1b8de4d9bef52d00572f685e8667b56d6b5f5689071
4Q299-594-5,c7d13abe1eae8bba7d801dccf33e995b9d7341cd57476ea35b884e7c6013e653
4Q299-594-6,d841bb17385f2adecfc7ebafdd5a4b0143917d50d098ed5c97cb752ab007f8ed
4Q299-594-7,143770f943b1c7ccfa127a2099abbffaa4e1854b18895afa7237373de1ac24a
4Q299-594-8,404e0d2c769e28a633ea74fa452feee1644383f2e7bd9a0ec4b627b709e22f75
4Q299-594-9,2c65c8998209b3ac04ca67b9d333ab0fb73172846184d54b22aa1f4bcc4ad9ed
4Q299-594-10,3ca14365d0f9ea2d1f7926ad9a04a35bddc6813b5f5abbdd0569ad9a18881491
4Q299-594-11,1ed9a5f65a0b7ad66e30a18f8fdb644a872430f5c0b3e0988adeb2fb3c47d1be
4Q299-594-12,c1ddeacce6bff0cafa5c4a6a96b6886d90d08d12483cb069b7a7f545e4f7704e
4Q299-594-13,1663c2c10a8583f219e45e1c91133649919639aeb678b5894a44ac470877d401
4Q299-594-14,a7157e9cf1f528c034675a7d027fa71f3bc9b2b132ea3c495146b408041cb860
4Q299-594-15,cbe4eebefd6a6d5d04a557f59b4d917d6da67a7ba7f739bd4e216d963ed143db
4Q299-594-16,1632eedf88739989d6d6dfb1b0a75e52e091fd732a01cb8c428a2208f5b85928
4Q299-594-17,298d30e963fe56b552003563671b7544a1d712cd52fac6ae0f83ef03eb82d199
4Q299-594-18,a8e1a25bc524f5846eab1076cf7c7a6c4cb287b6c6e238a01bcf6bb190b54a1
4Q299-594-19,dd2bfe3c857c0b437531df010c07ab8508c29b836524bb066b9076edd15a0366
4Q299-594-20,86f556278dc0a5d95ef279c241400cba2df64f9cf2ec4e5ca8c9b3db536f6d43
4Q299-594-21,12a189edc9014d5a6ac9e396d09f1e53b6b9d5b1c0ab8518e2a9589b87272d3
4Q299-594-22,97cc426a99b0a4dc7e6d4573d258bbf8ba7df445961e65557fe58fd07ab72c4e
4Q299-594-23,97279e1c75a9b19c9c1548094c0645d10789b9d502f58ee5d0c90f633efa5241
4Q299-594-24,904bb7c50bfdcfbcad8d64fcb100b17807e9abd331c0cc91c8a04576d8da47f9
4Q299-594-25,8802676ff6408762150db7ceb90759ee1635a76bc794d0dde248a508395dc260
4Q299-594-26,fa9aeaa7d08954e1f888b6190dfb33f3015ad187960caaa9758a16efcd0b88f
4Q299-594-27,a659a67297092fbb0de70b92c17e7065259f0b4387ee23c367015838e2eb2397
4Q299-594-28,422d70bc1aa0057a3b8843149ae3db7599f7af6d944b5aad88da9fc8b7f73a9
4Q299-595-1,6d6ffadc542481652a05dbf587e4741a1fcee3cafb387d592a437c73122795fb
4Q299-595-2,fa9f511685f2cdc48bd6739fe391172990be53dd63c3cb6bffbed99a6ce433b7
4Q299-595-3,5afe10f12726c1f38cbabfc2dcb6a19719bf0f666b1ca0a321940f722af2afdf
4Q299-595-4,e41ea65cf30a463c2a77f49c2ae7aa1d24442a09013008f9a615c6760175d8fb
4Q299-595-5,4d46fee22606233b24f8e076f69ed4667a73e3417e3af5332b966c007c0eba63
4Q299-595-6,ded081488a4b524220b634b8ab747efe8b64cb588da9260ff3c8b4efeecfb507
4Q299-595-7,4be68cb00e150c81af2a019d210aece1d35033011401fa33f7ca6aec665604dc
4Q299-595-8,8484e39e360f6250cb847f974ac9e6d8762a6fa442939f2503c28868ce18fa33
4Q299-595-9,3970fb6615730cfd859432f6649fc553af1c9dc36571815be57f4d281cccb9b
4Q299-595-10,bae95f9e5c7a8d705a656e312a17c4b5abedf53023cf9ed41d85a4ca496fb50c
4Q299-595-11,c4dd1432397169dfea83f3899aeb8cabb52dfc4ce920cdc46e24358dbed85745
4Q299-595-12,73853f2d3d12a8b149b7a5aea35f17349c865bf04d4b344964614fd6bbcb0702
4Q299-595-13,936bde4fc2dd771f428047be78c2ce25e175253c05305aac2426a6094717187d
4Q299-595-14,8483cb83b1f2c46fe83c486d58e262832e3b66c8e851e26804f6b6df5bae97da
4Q299-595-15,52b959fd3242fabe8ddec3e70b8a3e0a6835d314975284ee65da6529e9ef2fa5
4Q299-595-16,cf2dd88f8f88b3dfea0b3f67388ec9800b8859915f19b938424223553ead52c5
4Q299-595-17,f1d04245e7aaf56756aac7e679fad68023314eaed959afd0d7df926cbe51206e
4Q299-595-18,de68b690351f090a4d96b91c8573abf14f7cbf87942c7a6d714c82a0ef9ff350
4Q299-595-19,f176388f9e402efd68f5b902edb0f16525142dba17562141253851d177efa243
4Q299-604-1,5229dcf54568331b76a1fb39d5a5f9ca269f8ef0421b31ad3862db4f32cdd228
4Q299-604-2,74bb0360430c6e88434b519c1f8a1d5a3f4b816994b90b4893aa4a73af011f31
4Q299-604-3,4951f83b223c3784f3277b756506621e4862a2fdaa9cb8c37a3f0c6107e93f5c
4Q299-604-4,edacd887ee2d3b59ea91f2e4db9023418c42154dc52950426006f15f0679a1a4
4Q299-604-5,91c12a7a80d37282d3a5774d00c15a599034bc4341621f5631cb0e8c7280a90
4Q299-604-6,92c0cfc0841ca50377473b201ef079ba3388ffc059615237569ec2f9bdd49bbb
4Q299-604-7,9f581dfe764cd18e177bf7f62920363efbfc7928b3bd6843d1bd2c0f5e4fcbd7
4Q299-604-8,5dc63391ded9eb7b2793dc542d63f4af163edd98e592016f09de9826bc628ff
4Q299-604-9,3db4deb5339dd2b7b95115b49cbe07d5a2fb9d51e17d1c2515899f9e46060352
4Q299-605-1,e293e642d25b0ead7d6db83adc8984c2d615915f51742992ed80df0c321016fc
4Q299-605-2,763082021d8accb142dc767c089c936366a19897b6d49ca1b3286f6db1a1519a
4Q299-605-3,d039b5a1a71639f7cc364792b6a95612eee8054c00b7f6d9fdcb0fd4915fc4ca
4Q299-605-4,5810f4d6ad973c454515ae7e3835572e71e096a2f735a3dea70065dac9bb3a4e
4Q299-605-5,a47bb558f5eee148b8613de8bc505bf6d6f26a075d6d651713bcf2afc569085f
4Q299-605-6,c543fa4c93ef1a74bae1e66da75211bdd716cdd0efaed2c6f0157093769dc331
4Q30-1087-7,b7b09601217b78ebac99e0e3480429bb5b94e66cde578fc90541614d07e4e5a3
4Q30-1087-10,f14b0a551086fc3f7678833d753f60099e76cf418d814045cb7f0d1375a1e283
4Q30-1087-13,dd8afb20272122c101b01c6fe33f1cc8944ec78497e12b2b0f2fe45c230c8db8
4Q30-1087-15,9ad2345850a70cfc369c5a6538b6c31ae3aff344f8752af6d8b3bb79f05f8f57
4Q30-1087-16,fe8550995d2b2f7943aebb982b84c725830d10a70889c30cec62800b7ecac030
4Q30-237-1,688fb3e581380e7c4817ce2d2e9b3f9878e8c612ab2a1d3bf70e17a3b96ca823
4Q30-237-2,125b9ae9fb9f705ab2befaffa2468560f41b3535940a716b5af3632a3ba43d12
4Q30-237-3,cac21ab94a823d3ddb10cbd7f65838f759cd70c3a9c432e959e7d82e0dc33e9d
4Q30-237-4,15cd9efc31d2581a6110c725ac9bfb1b45a70a03878b0ff0faf07afbedc1d01e
4Q30-237-5,6682fcbad48c1240487295be125ad58bccb0b84a65da475fe9ae4e3d5d526c37
4Q30-237-6,dc145eb43c7c793eff0fdd05cb211b431a6c5b7be00d01b0cec4ff80fece2639
4Q30-238-1,c9a8123c04dc438e7a6e137d5482b99eb142f295771369a0fe1dbcb5ae5dc804
4Q30-238-2,59b6cb4263a38983107530ecbaedff7c8657659a11a445a87960327045fd59ea
4Q30-238-3,56c2fa91234d9379c47c2ad224f4b7436ac04e386f576d8c36137396d81d9f1
4Q30-238-4,785886ea654c85b91783b41e196171b8331bb875d88281ee457f2b5510e093ae
4Q30-238-5,f26bcd596b4274fa6389600a7957e394891c621745d714ba7c1767706db59409
4Q30-238-6,f26d460383d3e9d7ec50f107d25b5fcefb0f7bf094af6198f7cc5abfb230cc5c
4Q30-238-7,da2fb98cb2ae6ba0784d602e20d79e4333802ee28dd2ccdba492902ade68833a
4Q30-238-8,dfa8887b8f67c20684bac0f48244dd18d889d7053ea8edf3ec683e3ad9146702
4Q30-238-9,b2032538957654f0c44a8b21e0a39dab569a195c6e9fc40783682563cb9d6df5
4Q30-238-10,33f6b028404eee96a27e5b3b043603f77c66e97a69d9b7e4387d46793727652d
4Q30-238-11,f79d58c785dc0729c5e6492ab90a0837dd2d488e80f7d7b29c688e535542934b
4Q30-238-12,39684f76774c0f9657bdf81b4bff4a8f18d4c2b1a5bb08123cc87c6a54895ca
4Q30-238-13,8393263ed402927f0804a39f94cbf9c875fb47c42b28431e23030bbd2ca85d2b
4Q30-238-14,3034ccc16928588632dc85e35e834b77fa941504e132a54c0c8c37355d266a89
4Q30-238-15,f1214cebd02044dc2485ff02629756ce17e1ee5eec6e430c865658d0956cd73a
4Q30-243-1,13761ab2c210d1a087cae11a0dd9f395019ccd081bf02ae373d649bc0762ee0
4Q30-243-2,fc0682bc4856f1f338ff0a0f3f13ba0f93fdbff73302d256d6efb9ff6f65e853
4Q30-243-3,c55e673890fa0ccfad4359eb6b5a36ad716f2bfd5f614ad9577d809fae34ab09
4Q30-243-4,54f5694914c145f16cf52399d4eb47d25392a974c8ff60a48e46694bad5dc4c
4Q30-243-5,a94f768465c03b2e4a5351ea5cb6f8eef52077c009f7ec6286488a6b9e887a97
4Q30-243-6,b942e15ba575341bb61e6f10062c700c2acb97221b835a1a9cc1dfe7be677307
4Q30-243-7,58b86e1520b6dfe13d5f036e5953eff437c514c0f81031462737089c576df68f
4Q30-243-8,7519dc9174073ba9432be18994e46e816740256b725e45f43e1a3f0ebbdd4785
4Q30-243-9,f2e30fd1062864d9c94e4241b9b12130b77bb883e2dc72b20f2c0fea0e5b136e
4Q30-243-10,75b0d12319f286bef3e5c1a0999fe57d907f88a68f138986c37ec9b215669a71
4Q30-243-11,185b9d17db0094b1d9d19d80cabe425b8b17496a909199b2e835a071eb33dca
4Q30-243-12,a1fb57013e6b148cbb0a8c0f9069803a995631adab4c39956e5a187fcbd9b715
4Q30-243-13,e8bc872ef9ce31cc67cacc43a54d83fabaecf6f6bf8c38e678c03e4033a15748
4Q30-243-14,589c830326aca62366df034ac156dc9e9d29d1850784d0caf1770b81da442345
4Q30-243-15,f162f32a02158904a32bd90ec8611303f83e791f581b75194e982235106c6326
4Q30-243-16,3b8a55c497186205c5e4d4978ecba43c76578e979a819725bee4098c0b114ec0
4Q30-243-17,2b7438cb3e0cf7cb835619e36e76e080d81888f6b6920767505479fda2ab6f31
4Q300-591-1,1fd86e6cbb7e9aeb7adf16ebdb76fc56565874d6fe7ca35a8f1029fc89c16ceb
4Q300-591-2,37f8d16435ff644b0fde40a09bb838db9becd3014861be1a3281273769b0aa30
4Q300-591-3,14e821634b04b3d37f237e0dae93e7c9e719ffe1d2329ae77fd312a0e2a3ceb
4Q300-591-4,616f519e2ba0fb23d3aba77e4cb2047b745e06621f0aee4b0c8030ae976a6689
4Q300-591-5,a815d286fcd6eeeab3a6c8a743895a40a60c4a382c990b5bf92517802611b3c7
4Q300-591-6,20b214afce2392caff778bf602e796bcd21b79fb0b5bb8e98a09cb3ee32e2969
4Q300-591-7,6a5a4470e6376b78e4de91d6945998b041f0b45ae08165399d970235c3588385
4Q300-591-8,53e1f33e8a62ee41bf5bd063df2f04347694e59b1b07837348949b0600146754
4Q300-591-9,b6be90488ed4229896a3f6de998bdcc85dfd11ae206bb79a581e504af9f9f22f
4Q300-591-10,290f35ef23c8c3e977b092e1e32b2422351b8c47ab4b7dc5999154ceb7f88ed6
4Q300-591-11,18c68484e37d1cff30d7cca309240f88dbdc6ae39d69d7b56b74df1b1bd9eed5
4Q300-591-12,dba764654ec334af2f9992cef2d175b67554b9fe183c7398baddf57082c07f16
4Q300-591-13,ac9b6b5e1895c35f410a7399fdff9ed16a3be243235bc898afc2f90d605b71a4
4Q300-591-14,1a6e56c5651e20d400f195e8a74e008240f424cbaebf56a0de913f1df7603afa
4Q300-591-15,b901cc1255f53945b72b6ac2ab74cd34d6245467051370fa709acc9e25a1c31a
4Q300-591-16,8bdc2517f03f9b66111f1c181058dd7999de621ff09dd12b840e0150536a3d4a
4Q301-582-1,8895fcba6f56ac3b08f5f6a4b8982e3d98c95e8aa976c3c4e389cebe5a6a79b2
4Q301-582-2,ae8598b1d0c6fa18eaab21fdeb32a915f81116182ac39465f212b43d0dfe7cd
4Q301-582-3,f54d3f4e39f597cf6c8843cb0070e18a5efb8b8337020b46ba03f6d18455bb18
4Q301-582-4,d1284637f634a4aed941abe1c4be0e61bad99758aae3a294940baed30fd17c90
4Q301-582-5,ae3cc0b84056f380c34de3ecb052f38aa3c8a2a4282d2fefd886e0a270e77bc7
4Q301-582-6,ae59e222ca0f0a3fc4e6d3cd1537d105ddb63b38c1f0bd7e8ec95788f34af535
4Q301-582-7,21baafd1acadfb1a17f7ac83a6733c663bc7d0aadd709eb13fd7722ea49cdb32
4Q301-582-8,63e45df7d057eec3cec06cb1cd1071766029151f34a18217d54e578f97fbfa91
4Q301-582-9,7a76d213f5dca24683309ad1786554607849c347bfda05c3bd094d57f75e0c4d
4Q301-582-10,ea8d6946613a8f3c7c868cda98f5d6397b388b07118232034ee52f2484bdf512
4Q301-582-11,de14f35c4d7c97f20b2045c97bca9542ee0db14ebf19fd1bd963cbdb76c7f65d
4Q301-582-12,6d4563f209f599f416ef8bb6e5423060ae90c61f965eccc882e7f9339ff7eca4
4Q302-333-1,467c65ee80a83e7eafcfa7ead22809063fdc7fd5bed08fee07a6856fcdb76a2d
4Q303-350-1,7fa99bfb35bd5098eb51bff6e9ce67945cb1fd5d184e9dfb9e0b31308eda0509
4Q303-350-6,bdabc0bd6215acb4903bcabae36f33fde51f6fb73c8dc8986b76f5b91bb9e317
4Q304-295-2,dd0cfb128e7980233f3b4efa14307a163d9373455a5b26e036232aa13afdf549
4Q305-295-1,28da1dbcf5cf8ae11cad1a470ff525f032ec2378a68639c2dde6b7c935791236
4Q306-350-2,87c893075c416081706ccd24e17ae0fb3567ecbaafa7ec231b9663e194b772ff
4Q306-350-3,d6ea54f78da84b57d5c6c449110a47a41313fcbe38954a7ebcba6a032a12bc79
4Q306-350-4,372e8b7d5a0067b116d8c0cadc52a500ee9c4863731c3562eaa75b5d9452111c
4Q306-350-5,52f08850c6c0be37acbd8afdae3eded5c1cd03f213d807fe2c9c604552fd88bf
4Q307-295-3,30edbd581ac1a260938f6ffc1cfe6bc9b6641508cddd4213e4f301f687c51624
4Q307-295-4,515e2e3a8c42acefaa59a71eb133b8dafd2a92f956a6a9c9f28dfb65ebdac600
4Q307-295-5,d3a81a74a185c2075e592f47bddc92671199e83526f90ce477fd6ddfc06f4691
4Q307-295-6,b881bf5c241d4d10ec7109ca20f7f2a3bc650d074ba9814fb591df6a14475113
4Q307-295-7,e543ec96c9cd6c69dad765dcb7e75b71e13d75b59471c57afc9cfc6f11198cbd
4Q307-295-8,2a72bac7a11882518666d2e9ae75bace910be95692d0a671bf23fc1a34efecc1
4Q307-295-9,b96382fe6e4077703368092a923038f2794a1c0e7b653649d354b83add02f0dd
4Q31-323-1-1,e16b0ba33c631441d1096b479d6c6613c1d9d48a2d9a3e32683963f9cee57b3a
4Q31-323-1-2,576ef8e60c3162e2815bf62ef414b41bc222dd81075f82677f5d674fd28a8a09
4Q31-323-1-3,ff027ab5ac2927bec8adc79c84bd52d0737309a433c033f7810a5825b5480e7b
4Q317-902-1,5403ae7cbfebc616ae8f2923e4823f598ae0633ae8aa5b36e87f087a9bca4ef7
4Q317-902-2,9ca36682c7f0c93e3d0db73cdf28509c587fc56f00c95d863ebccf9d9ce0305b
4Q317-902-3,6342c5ae3f60640cca45f5fc72cbb435280ca6f4b95ab9c91c3ead16dd16b9e7
4Q317-902-4,8dfbfc4db0883823c049bce85e325a24d5129ef7a4f55e788064c93a657e4740
4Q317-902-5,496fbe00dea329fed121be1b350759e689cc52d99ae90c32b4bed72a8ad57eba
4Q317-902-6,988cfef284f2ed9e227f25d36df7e872aa2fd4eadb25e12eca071c617a3dcb83
4Q317-902-7,8160f216f7c343be90b6e46fff8ea66c7c8d82b211660802381e40f6e51b6407
4Q317-902-8,127fad35dc436868161133f6efe03422819c55170f69051e61ce4fe5da8f6ebb
4Q317-902-9,4f6ea59166aa41885e7fb5a44c1becac590564d39b97d2114c05668bd752656a
4Q317-902-10,1ec673e2fb21ed590a68e2638a2b296f18c4c4ea26f96df620b68987a826e210
4Q317-902-11,7dbff6dae299749668d75ab8af55508fe4b74f49dc1a85268d1744c5262f818e
4Q317-902-12,930a78575134c4bc009b0dbb7dd741973e0a8bf18daad21f878d1cb991890984
4Q317-899-1,aba16a9947fe4ce46aeaf349ef64842697d7149b10612e681640ff69ff2e17a0
4Q317-899-2,5dff5c3a1f569e5569428576cb5c18c97e439a3e634802238e98d6bbdb3e2fe6
4Q317-899-3,5a6db6c63ee647f23f33da6ad61a83496ac3f21ec287d4ca7ba6d148dd0ff2
4Q319-683-6,c686c83089ae4517079dc9e54431d17ca2b44d0adc1bc4f99dcb2d1a3d02c2fa
4Q319-683-7,d8b3a45317c8d281b082d091d72ca3dd5c5b1d90687a540751de37fc9ece465b
4Q32-233-1,2914bab5292110287b5cc33a54906c7302c5eae1a3b15230e28bc7546f63e4c1
4Q32-233-2,f2df6b8bca3c9a6717fdf4e293123de20e7817e6a8fc57b64d5505ab067fe278
4Q32-233-3,ffee77972013dd8438d8586129ef0217ab48fb6c9172a90877bfb7c6ed42148a
4Q32-233-4,13930756c05f3b6dc4baf11b04733e876b98cf0220393ebd972f2b339b0342c0
4Q32-233-5,741321c31add97890aa3f0350653e7e9603aa1736cae9d6fd429e3409e36c06b
4Q32-233-6,f8db3ed82bc43160b9bc813136063030b2f79afcda3d25a2ffd4046b7703cec
4Q321-372-1,ca0ad5134c2b41a400654d257d36120fa0201128056bce8d9bf15c8e67306723
4Q321-372-2,b6374112b6d74db4cd738e5b71831b8492d09791606a72be47cd3aeffa54a3d5
4Q321-372-3,fa81f4a197697c4129bbb8973d75e511c7f5bb2355b9972abba52a8b0130011d
4Q321-365-1,3beb3b8b3153ad4301ce94df2d44f025059d54c73e616ecaa7ef92aefe072963
4Q321-365-2,e934c88d3b5211a321bf454ca8814fe69b7b6df1e1cc70a0919fba52477c58be
4Q321-365-3,6b0c96b9c1a062bd9280e992b0aafa9fcba7ab8ab7e88b59fae2419938f3cf9f
4Q321-365-4,dd8e45661957a88668bc0baa493d6e15922c529e85e67f7bd531dea21f1382eb
4Q321-365-5,a180ce025237549a53964e3c2b7042a1ba33df8cf56c375d0197d7e4214738b3
4Q321-365-6,c7a6496364b396980da8749fe3c95ae01e84073632c210d504b0d6040b548ae6
4Q321-365-7,99a65889a0aa08341e02797a9afa00f2d06418ea323a499c960d072a45fa9cbd
4Q321a-190-190-1,8e48f4f53117b821343e567ff4d37e9daf7a20d93f6fd3029d1b0fb97d0b3464
4Q321a-190-190-2,8bda5fbecfdb70e7857cb7ad0054c1021a148715dc955d6fbe071b4a0d0944f6
4Q321a-190-190-3,9a5503fec866c4a80e552d7440b1f970745ade1b21a30d91e0333d549c6dfd32
4Q321a-190-190-4,dd85ec03015a27d4ca42778789c333052b973e19a16a9c06a3409a96f0a12b9c
4Q321a-190-190-5,ec68acd8a29b6585baf6864c2e290f52ef8a19aad28e0cc1a2ca0bab8802d85a
4Q326-693-1,3e47933fa1ce164900c0360236e2d9735cc2c14c285180db006f501f9baff792
4Q328-693-4,294e94b4c289d5ed3077e0baa063e3ca6efed04af4825c1e09a240986667e035
4Q329-710-1,eee798b7632019a9d2b1cdf19e1402c333c7e0b8fd6c11cf3c1108064b13c185
4Q329-710-2,824df0c161d2a57812c0eb084b72a6e8131f8afd4a8b061ba11a12c2f564695e
4Q33-1087-11,7318a9f3e5f78acfe0928871d24da8ac3881e52dc720d7ab45b7138fbd18aa33
4Q33-1087-12,1ed266e3e7d1168edd96dbadfff6f0f18c1565fef3aee028b1ba4ee49d02787f
4Q33-1087-14,7bcc73fea1e5e305af8cda5f542d3ff3841de25310b9d003ef0a66aed115709e
4Q33-317-1,12e7e794c326fde72c19b47cf58316ed767534216a2e90efc781fa927a9c1d50
4Q33-317-2,7c93df07a2808c643edac1bbc074fd60954f33d942a9394446f78334d231fd63
4Q33-317-3,c2e942e9cf08c75e5496bcd44dd3cb54ef202897324537d4a0f208053a02e090
4Q33-317-4,27cb1a7b44489c3261e6def57704d468e286bcf330a907d0b08acd0d7fd360db
4Q33-317-5,570e1a3417e8c0a5437ac4533798ddcda2e0f2b2d25f23abae9ccb0a79d0003f
4Q33-317-6,b00a5acbb30dc06793a34243136d37de8956c5971203306b6e79dce0d58db614
4Q33-317-7,d9d2b2dd41e8d13689f254257373ce8158a2edab239d60705c0472cb6134d239
4Q33-317-8,2f4fc62e5f0069f5ee3c4904a28e9f3a2f464b1eee17d0d70d95afe262a88ad5
4Q33-317-9,28b13b4c307b2082685a0dbc3ab9cd5516e3dd2c9fa46789c0e1957c93aa84db
4Q33-317-10,463bb0d7b65c94eda1104a04c14a75841e06f9d437c86b5fec052dec2cdb925d
4Q33-317-11,b189fcbf99299c440732cb459bf6956708edb785b1c4e0832d7034c673cc3ec8
4Q33-317-12,cabecc2bc176f3bf91e3c735ff885bf444644c5a0edcb8b4e0cde74860aebb7d
4Q33-317-13,df595f73f1cda51a283af2d312e2cff254bb4d21aaae75b54f5eb23ac4fce066
4Q33-317-14,30ca35cb234eebcf00b7f1bb5c768b6e909b9c339fde198914c68ccaa2e48729
4Q33-317-15,c1aed4308967f8dee7b22a6c5d0a589d54db34b277df8aa40cbc1f1720668b8a
4Q33-317-16,4dd5b716b1db72d77c1f1f68804c2ac5f53d2992b0f6225655853e9572397592
4Q33-317-17,441bd44c1a077785b3722a2eac2150835b5a0b299b3f8d6d9eb0cd98b2c05a3d
4Q33-317-18,4017b15f8f96864eb2eb1e588325a635eb0732d5ae2316515ae20beca697b25
4Q33-317-19,34b283a250c13331493acc696075b9fc4dffb385898cc338050a5cf0aa1b0c4c
4Q33-317-20,50a5f45f270d2ab8d55eafb51419c197cc9ae857f2efbd03a9ba1dc658d5488d
4Q33-317-21,f42154e7350d66a3be4b1adfc7be2912f968e8462afe439124afc268770bb2dd
4Q33-322-1,7d1118559e03f22b98214c4142c30b8643ab961100c5ed1cc58a0ba3a32fdc4a
4Q33-322-2,23958d99b8baa6b6272763bb69f500e356920017981cb503469d9b5252287a73
4Q33-322-3,7dddb3f2a378a2fb184dd3bc8c6e77287c7a6e7e574636b16de1104249b1ba09
4Q33-322-4,cd8d76c3778e370baf8a3f561e5533972946228fd5485b5a0926f42fc35284c1
4Q33-322-5,275d81f2167cb85b2157cd45634c9e14ec70f9e012aad8e482599fe273084cf6
4Q33-322-6,2dae8b7ee19505806dac937e813f56715f4c9d3fd0e0311fb2ef1980cd65b35a
4Q33-322-7,1595bd78026d69526ed52c08e6ef552f7b5659831c76d6dc16bdcd31ae357a8b
4Q33-322-8,f22dcd05f23f798b6e55ffebcbf789574ea4e67fed390162b67d4cafe62c1b81
4Q33-322-9,8155695a4ea3d291330936bb602799513dee7d5f3a37997956817a1ae16318b6
4Q33-322-10,335a462fdd1f897a5f1455ffd316f864b10b694ea0e79c9f356863004c5fd824
4Q33-322-11,5d026e39b39851708fdc59ae1ea7a5aa1e7423577e6346e889d9a8f3694b8cc1
4Q33-322-12,51c61b1729a570f837f6d6e2e8b398a94679bbb0857b5aed616177f02d688b6d
4Q330-710-3,e1fbbbc32aa2be569e999fbfa77c02bdd5c636db1e9a266ead718f20ccbff378
4Q330-710-4,8833296b79ace5016a758831aaecc3f2a20fb912d3dedd1f7293e8c4a0c6c3d9
4Q330-710-5,e500fef7f2dade012274110d5db8835a22939658f3dec0d5b959a7911b95e208
4Q330-710-6,26c7b745e7e6b11caefbbf3aed3730bfc59cf0cb6d57fb300269bee06a93c6d3
4Q334-710-7,a5b38d37b8ce1fd9547af2e5ba4fac3781074e6b31d5b76280281ead2795e90a
4Q334-710-8,73db9e5148f781e963c294b0ea11cefd24aee9e069d6d19c6bb365cecd1cf850
4Q334-710-9,9df606c9211f2261f3bfb2f683a868234bf1fd15b8a7854409defa84cf358ec9
4Q334-710-10,192f1280b6fbe4e1fe24f83dd1314ca9c813bb32a714892dacd85bc86fe2bcb7
4Q334-710-12,841d685d7530dd96d708f1c24a81acd08193ea54f1dc4be66c222d84cb9aeb6a
4Q334-710-13,611820e97f669ba307e642427ae4d5c1c703f51843a31ec83e418253e88f799e
4Q337-710-11,a92f0049fbdf5366ff6858e622e20ac522ff6649c3f9414c89f445e55c3a4763
4Q34-400-1,d637df891abf5d80c16521223d51bda510729ecc18e72c0f48218d8102971d3d
4Q34-400-2,5dd28271f1b7f857fdcd427b25a7826b53896a563a4af05e3b98fe66b56ac7aa
4Q34-400-3,ce59c6e651063080122054bdc8df81aa5805fc1682dffb51699f4a909192631c
4Q34-400-4,b0134bf765473ad67f8a86b1cbbcd85d3f0f73c38e71b11526c7957c4a9071ab
4Q34-400-5,ea204f5897cde519ee4a5ccbda75ca92d97358a0738ee2a58a9bd31b954a3eb6
4Q34-400-6,ca6b9528d11725cf45fbbafdbcc0d935d6709013e9f6a35c536c412a1cebfed8
4Q34-400-7,4020d0325413169ddbbcaf7d13b5eaa8b79a25ee7ffb5789a0c7264ee7be4f3f
4Q34-400-8,41f3cf76cedf43120fac39517aa9893d15cbe4ba5b17a47559733e4e15202f3
4Q34-400-9,c0108d375ba0d93a4c848f3930e3fe006d5d621ff2922365b9817896b96f648
4Q34-400-10,c1c4e33ccf5910bdd4002b7fb18b6d2dc8a31d9c5d79e19b6907adb0d058000e
4Q34-400-11,f8e6c7213605451fe8e8ac0bceb89bc18ba06dec9fba735ecaf15950411e7758
4Q340-346-1,5a94680878e57801d4ed2e94b831ed3fe77b6052ccce9b1c6a1eaf55e8f6ca32
4Q341-346-2,1e6dc8965a616b54fda8d8cf3b87ea90ccd15dd6f03b6737f996bd06fc6df743
4Q342-602-4,4fedff83ff08b73fb5d59f61100088dde41a196619a5e132448335aa22354150
4Q343-601-1,5c5b09ffc34d42947b5eaaf00247189b55d957464a920d7f410c07ed244e683
4Q343-601-2,13dd0c695add5f8a50b26c4dd29f2b1ea1df6bec2d11e1c737b274ec70d12a9d
4Q343-601-3,bbe5bbf7ad9ce164e53d2e616df1590aaf4b4e99396763061a0d546df7d767f
4Q346-603-5,845c15b398d96eeb97516dadaf176a34aed3b0ff6b9f1154710d970692d11996
4Q346-603-6,708c3586e009a9bc74bbed8c2c59f99b6b6262ffa4aae0f8ce398e982b01c8e6
4Q346-603-7,efdcaf9dadd8510d2620db8bc1a713536c836c801c2b5a23801418517e2784fa
4Q346-603-8,974376ed140d8ab43b02c9ee70d61dbccf4ac9ee088c3ce33701809820fc4e3f
4Q356-603-1,7f1426955685b28875a5d6c0a9bcaf305e2e06c7bf7d6420e6078db55425c865
4Q360-603-13,6f5e849e14b568d36c0a842ef9e8f4a21ca766a0e5ac34695993dabd4b2b3d09
4Q364-458-1,53ebe8946341eb1304b4a3cb3b2737700a992a5f4749634c5a16b9eb312a176f
4Q364-458-2,37a65c84d55a272542ae15916cb782a9dc36093bfdf0306a4ae0a6dbc8506972
